"student_id","date_registered","first_date_watched","first_date_purchased","days_diff_reg_watch","days_diff_watch_purch"
261288,"2022-01-23","2022-01-27","2022-01-23","4","-4"
279063,"2022-06-23","2022-06-23","2022-06-23","0","0"
265101,"2022-02-26","2022-02-26","2022-03-26","0","28"
282214,"2022-07-21","2022-07-21","2022-07-21","0","0"
287453,"2022-08-21","2022-08-21","2022-12-19","0","120"
283023,"2022-07-29","2022-08-02","2022-08-01","4","-1"
288637,"2022-08-29","2022-08-30","2022-08-30","1","0"
256443,"2021-12-10","2021-12-16","2021-12-14","6","-2"
268978,"2022-03-30","2022-03-31","2022-03-30","1","-1"
261610,"2022-01-26","2022-01-26","2022-01-26","0","0"
259731,"2022-01-08","2022-01-08","2022-01-10","0","2"
270417,"2022-04-11","2022-04-13","2022-04-11","2","-2"
287246,"2022-08-19","2022-08-23","2023-02-06","4","167"
277704,"2022-06-14","2022-06-14","2022-06-14","0","0"
292634,"2022-09-30","2022-09-30","2022-09-30","0","0"
268257,"2022-03-22","2022-03-22","2022-03-22","0","0"
291148,"2022-09-18","2022-10-10","2022-09-18","22","-22"
268817,"2022-03-28","2022-03-28","2022-03-30","0","2"
265182,"2022-02-27","2022-02-28","2022-02-28","1","0"
284632,"2022-08-10","2022-08-10","2022-08-10","0","0"
260891,"2022-01-18","2022-01-25","2022-01-18","7","-7"
284566,"2022-08-09","2022-08-09","2022-08-10","0","1"
291837,"2022-09-23","2022-09-23","2022-09-23","0","0"
270474,"2022-04-11","2022-04-17","2022-04-17","6","0"
267719,"2022-03-17","2022-03-17","2023-03-27","0","375"
262988,"2022-02-07","2022-02-07","2022-02-09","0","2"
260664,"2022-01-16","2022-01-17","2022-01-18","1","1"
274317,"2022-05-18","2022-05-19","2022-09-19","1","123"
269896,"2022-04-07","2022-04-08","2022-04-07","1","-1"
294193,"2022-10-11","2022-10-11","2022-10-11","0","0"
282088,"2022-07-19","2022-07-24","2022-07-28","5","4"
290487,"2022-09-13","2022-09-13","2022-09-13","0","0"
285283,"2022-08-13","2022-08-13","2022-08-14","0","1"
275503,"2022-05-31","2022-05-31","2022-05-31","0","0"
271306,"2022-04-19","2022-07-20","2022-07-19","92","-1"
264687,"2022-02-23","2022-03-15","2022-03-12","20","-3"
256329,"2021-12-09","2021-12-09","2021-12-16","0","7"
269744,"2022-04-05","2022-04-05","2022-04-05","0","0"
280811,"2022-07-08","2022-07-08","2022-07-08","0","0"
264679,"2022-02-23","2022-02-23","2022-02-23","0","0"
269671,"2022-04-05","2022-04-09","2022-04-09","4","0"
283254,"2022-07-31","2022-07-31","2022-07-31","0","0"
282643,"2022-07-26","2022-07-26","2022-07-27","0","1"
293207,"2022-10-04","2022-10-04","2022-10-06","0","2"
261227,"2022-01-22","2022-01-23","2022-01-22","1","-1"
255204,"2021-12-01","2021-12-01","2021-12-01","0","0"
265201,"2022-02-27","2022-02-27","2022-02-27","0","0"
261550,"2022-01-25","2022-01-25","2022-01-26","0","1"
271371,"2022-04-20","2022-07-19","2022-04-26","90","-84"
261633,"2022-01-26","2022-01-27","2022-01-26","1","-1"
288808,"2022-08-31","2022-09-09","2022-08-31","9","-9"
256904,"2021-12-14","2021-12-14","2021-12-14","0","0"
279061,"2022-06-23","2022-08-15","2022-11-28","53","105"
279923,"2022-07-01","2022-10-06","2022-09-07","97","-29"
291177,"2022-09-18","2022-09-18","2022-09-19","0","1"
275277,"2022-05-28","2022-05-28","2022-05-28","0","0"
273876,"2022-05-14","2022-05-14","2022-11-21","0","191"
275799,"2022-06-01","2022-06-06","2022-06-03","5","-3"
271837,"2022-04-24","2022-04-26","2022-06-18","2","53"
268796,"2022-03-28","2022-03-28","2022-03-28","0","0"
267670,"2022-03-17","2022-03-21","2022-03-17","4","-4"
293879,"2022-10-08","2022-10-09","2022-10-08","1","-1"
292385,"2022-09-28","2022-09-29","2022-09-28","1","-1"
292648,"2022-09-30","2022-10-04","2022-09-30","4","-4"
258933,"2022-01-02","2022-01-03","2022-11-26","1","327"
295823,"2022-10-23","2022-10-23","2022-10-29","0","6"
279680,"2022-06-29","2022-06-29","2022-06-30","0","1"
258349,"2021-12-28","2022-06-19","2022-09-20","173","93"
292407,"2022-09-28","2022-09-28","2023-05-31","0","245"
264290,"2022-02-20","2022-02-20","2022-02-20","0","0"
265653,"2022-03-02","2022-03-02","2022-03-07","0","5"
260033,"2022-01-11","2022-01-11","2022-01-18","0","7"
280126,"2022-07-02","2022-07-02","2022-07-03","0","1"
257240,"2021-12-17","2021-12-17","2021-12-17","0","0"
289988,"2022-09-09","2022-09-09","2023-03-03","0","175"
273763,"2022-05-13","2022-07-25","2022-05-13","73","-73"
269541,"2022-04-03","2022-04-04","2022-05-20","1","46"
276135,"2022-06-02","2022-06-02","2022-06-06","0","4"
278833,"2022-06-21","2022-06-21","2022-07-11","0","20"
262246,"2022-02-01","2022-02-02","2023-03-06","1","397"
255372,"2021-12-02","2021-12-02","2021-12-02","0","0"
280218,"2022-07-03","2022-07-04","2022-07-04","1","0"
256386,"2021-12-09","2021-12-10","2021-12-27","1","17"
282825,"2022-07-27","2022-08-09","2022-07-27","13","-13"
270648,"2022-04-13","2022-04-13","2022-04-13","0","0"
258163,"2021-12-26","2021-12-26","2021-12-26","0","0"
275533,"2022-05-31","2022-06-27","2022-05-31","27","-27"
258374,"2021-12-28","2021-12-28","2021-12-28","0","0"
296396,"2022-10-27","2022-10-27","2022-10-28","0","1"
288140,"2022-08-26","2022-08-26","2022-08-30","0","4"
267106,"2022-03-13","2022-03-13","2022-03-17","0","4"
271426,"2022-04-21","2022-04-21","2022-04-21","0","0"
255892,"2021-12-05","2021-12-07","2023-01-19","2","408"
256564,"2021-12-11","2021-12-11","2022-01-16","0","36"
277886,"2022-06-15","2022-06-15","2022-09-30","0","107"
281440,"2022-07-13","2022-07-14","2022-07-13","1","-1"
278881,"2022-06-22","2022-06-22","2022-06-23","0","1"
282164,"2022-07-20","2022-07-20","2022-07-20","0","0"
258922,"2022-01-02","2022-01-02","2022-01-04","0","2"
264076,"2022-02-18","2022-02-18","2022-02-18","0","0"
275786,"2022-06-01","2022-06-01","2022-07-15","0","44"
291214,"2022-09-18","2022-09-18","2022-09-20","0","2"
261813,"2022-01-28","2022-02-02","2022-01-28","5","-5"
267515,"2022-03-16","2022-03-16","2022-03-18","0","2"
274340,"2022-05-18","2022-05-23","2022-05-18","5","-5"
275098,"2022-05-26","2022-05-26","2022-05-26","0","0"
278685,"2022-06-20","2022-07-03","2022-07-23","13","20"
259494,"2022-01-06","2022-01-23","2022-01-24","17","1"
294353,"2022-10-12","2022-10-12","2022-10-12","0","0"
270003,"2022-04-07","2022-04-07","2022-04-07","0","0"
295419,"2022-10-20","2022-10-20","2022-11-29","0","40"
255346,"2021-12-01","2021-12-01","2021-12-01","0","0"
274652,"2022-05-21","2022-05-21","2022-05-21","0","0"
279748,"2022-06-29","2022-06-30","2022-06-29","1","-1"
258121,"2021-12-25","2021-12-25","2021-12-26","0","1"
262714,"2022-02-05","2022-02-05","2022-02-20","0","15"
291349,"2022-09-19","2022-09-19","2022-09-23","0","4"
260024,"2022-01-11","2022-01-26","2022-01-26","15","0"
295695,"2022-10-22","2022-10-22","2023-05-02","0","192"
261680,"2022-01-26","2022-02-21","2022-03-17","26","24"
268497,"2022-03-24","2022-03-24","2022-03-24","0","0"
279482,"2022-06-27","2022-07-05","2022-07-05","8","0"
271991,"2022-04-26","2022-04-26","2022-04-26","0","0"
265424,"2022-02-28","2022-02-28","2022-02-28","0","0"
288719,"2022-08-30","2022-10-05","2022-10-06","36","1"
287434,"2022-08-20","2022-08-21","2022-08-20","1","-1"
275468,"2022-05-30","2022-06-13","2022-05-30","14","-14"
291977,"2022-09-25","2022-09-25","2022-09-25","0","0"
262750,"2022-02-05","2022-02-05","2022-02-05","0","0"
280825,"2022-07-08","2022-07-13","2022-07-15","5","2"
296865,"2022-10-30","2022-10-30","2022-10-30","0","0"
274070,"2022-05-16","2022-05-16","2022-05-20","0","4"
296388,"2022-10-27","2022-10-27","2022-10-28","0","1"
282426,"2022-07-23","2022-07-23","2022-07-23","0","0"
271792,"2022-04-24","2022-04-24","2022-04-28","0","4"
262613,"2022-02-04","2022-02-06","2022-02-06","2","0"
267582,"2022-03-16","2022-06-29","2022-03-16","105","-105"
296690,"2022-10-29","2022-10-29","2022-11-26","0","28"
255255,"2021-12-01","2021-12-15","2021-12-01","14","-14"
274050,"2022-05-15","2022-05-15","2022-05-31","0","16"
267011,"2022-03-12","2022-03-12","2022-03-12","0","0"
272359,"2022-04-29","2022-05-11","2022-05-03","12","-8"
281522,"2022-07-14","2022-07-14","2022-07-22","0","8"
257112,"2021-12-15","2021-12-21","2021-12-15","6","-6"
260062,"2022-01-11","2022-01-13","2022-01-17","2","4"
261323,"2022-01-23","2022-01-23","2022-01-27","0","4"
268643,"2022-03-26","2022-04-08","2022-03-26","13","-13"
295653,"2022-10-22","2022-10-22","2022-10-22","0","0"
268866,"2022-03-29","2022-03-31","2022-03-29","2","-2"
282136,"2022-07-20","2022-07-20","2022-07-20","0","0"
265462,"2022-03-01","2022-03-01","2022-03-01","0","0"
263798,"2022-02-15","2022-02-16","2022-02-16","1","0"
269110,"2022-03-31","2022-03-31","2022-09-28","0","181"
292061,"2022-09-25","2022-09-27","2022-09-25","2","-2"
265250,"2022-02-27","2022-02-27","2022-02-27","0","0"
261979,"2022-01-29","2022-01-29","2022-01-31","0","2"
287214,"2022-08-19","2022-08-19","2022-08-20","0","1"
281796,"2022-07-16","2022-07-17","2022-07-17","1","0"
281925,"2022-07-18","2022-07-18","2022-07-18","0","0"
279229,"2022-06-25","2022-06-25","2022-09-28","0","95"
284531,"2022-08-09","2022-08-09","2022-08-13","0","4"
261295,"2022-01-23","2022-01-23","2022-01-23","0","0"
288345,"2022-08-27","2022-08-27","2022-08-28","0","1"
263759,"2022-02-15","2022-02-15","2022-02-15","0","0"
281076,"2022-07-11","2022-07-11","2022-09-28","0","79"
289919,"2022-09-08","2022-09-08","2023-02-28","0","173"
291412,"2022-09-20","2022-09-30","2022-09-29","10","-1"
268764,"2022-03-28","2022-03-28","2022-03-28","0","0"
270633,"2022-04-13","2022-04-13","2022-06-04","0","52"
269485,"2022-04-03","2022-04-03","2022-04-03","0","0"
294859,"2022-10-15","2022-10-15","2022-10-29","0","14"
279676,"2022-06-29","2022-06-29","2022-06-29","0","0"
292623,"2022-09-30","2022-09-30","2022-11-22","0","53"
296812,"2022-10-30","2022-10-30","2022-10-31","0","1"
284167,"2022-08-06","2022-08-06","2022-08-06","0","0"
287158,"2022-08-18","2022-08-18","2022-09-09","0","22"
258154,"2021-12-26","2021-12-26","2022-03-21","0","85"
264871,"2022-02-24","2022-02-24","2023-06-27","0","488"
292629,"2022-09-30","2022-10-19","2022-09-30","19","-19"
288690,"2022-08-30","2022-09-04","2022-08-30","5","-5"
260192,"2022-01-12","2022-01-12","2022-01-13","0","1"
292624,"2022-09-30","2022-09-30","2022-09-30","0","0"
287373,"2022-08-20","2022-08-20","2022-08-20","0","0"
261644,"2022-01-26","2022-01-26","2022-01-26","0","0"
268876,"2022-03-29","2022-03-29","2022-03-29","0","0"
282813,"2022-07-27","2022-07-27","2022-07-27","0","0"
291462,"2022-09-20","2022-09-20","2022-09-20","0","0"
281010,"2022-07-10","2022-07-10","2022-07-21","0","11"
261072,"2022-01-20","2022-01-23","2022-01-20","3","-3"
266402,"2022-03-08","2022-03-08","2022-03-08","0","0"
269050,"2022-03-30","2022-04-05","2022-03-30","6","-6"
277403,"2022-06-11","2022-06-12","2022-06-29","1","17"
262585,"2022-02-03","2022-02-03","2022-02-03","0","0"
275660,"2022-06-01","2022-06-04","2022-06-01","3","-3"
282948,"2022-07-29","2022-07-29","2022-07-29","0","0"
294682,"2022-10-14","2022-10-14","2022-10-18","0","4"
262908,"2022-02-07","2022-02-07","2022-02-07","0","0"
274371,"2022-05-18","2022-05-19","2022-05-19","1","0"
264954,"2022-02-25","2022-03-06","2022-06-01","9","87"
296706,"2022-10-29","2022-10-29","2022-11-23","0","25"
262487,"2022-02-03","2022-02-10","2022-04-26","7","75"
280794,"2022-07-08","2022-07-08","2022-07-08","0","0"
268409,"2022-03-23","2022-03-23","2022-03-26","0","3"
268357,"2022-03-23","2022-03-23","2022-03-23","0","0"
279537,"2022-06-28","2022-07-24","2022-07-26","26","2"
289580,"2022-09-06","2022-09-06","2022-09-06","0","0"
282021,"2022-07-18","2022-07-18","2022-07-20","0","2"
274948,"2022-05-24","2022-05-30","2022-06-08","6","9"
271220,"2022-04-18","2022-04-19","2022-04-18","1","-1"
271800,"2022-04-24","2022-04-24","2022-05-01","0","7"
293976,"2022-10-09","2022-10-09","2022-10-19","0","10"
262826,"2022-02-06","2022-02-06","2022-02-06","0","0"
292578,"2022-09-29","2022-09-30","2022-09-29","1","-1"
260354,"2022-01-14","2022-01-15","2022-01-14","1","-1"
295273,"2022-10-19","2022-10-21","2022-10-19","2","-2"
293843,"2022-10-08","2022-10-08","2022-10-14","0","6"
283730,"2022-08-03","2022-08-03","2022-08-05","0","2"
267168,"2022-03-14","2022-09-26","2022-03-21","196","-189"
256868,"2021-12-13","2021-12-13","2021-12-17","0","4"
255668,"2021-12-04","2021-12-04","2022-01-25","0","52"
275282,"2022-05-28","2022-05-28","2022-05-28","0","0"
267898,"2022-03-18","2022-03-18","2022-03-25","0","7"
275583,"2022-05-31","2022-07-18","2022-05-31","48","-48"
264916,"2022-02-24","2022-02-24","2022-02-24","0","0"
268420,"2022-03-23","2022-04-17","2022-03-25","25","-23"
274639,"2022-05-21","2022-05-21","2022-05-21","0","0"
268352,"2022-03-22","2022-03-22","2022-03-22","0","0"
256679,"2021-12-12","2021-12-19","2021-12-19","7","0"
270247,"2022-04-09","2022-04-10","2022-04-10","1","0"
261693,"2022-01-27","2022-01-27","2022-05-28","0","121"
293894,"2022-10-09","2022-10-09","2022-10-11","0","2"
286834,"2022-08-17","2022-08-17","2022-08-26","0","9"
259969,"2022-01-10","2022-01-10","2022-01-12","0","2"
290242,"2022-09-11","2022-09-11","2022-09-27","0","16"
292580,"2022-09-29","2022-09-29","2022-09-29","0","0"
279330,"2022-06-26","2022-07-14","2022-06-26","18","-18"
268053,"2022-03-20","2022-03-30","2022-03-21","10","-9"
259491,"2022-01-06","2022-05-05","2022-03-21","119","-45"
261019,"2022-01-20","2022-01-24","2022-01-22","4","-2"
294979,"2022-10-16","2022-10-16","2022-10-16","0","0"
261589,"2022-01-25","2022-01-26","2022-01-28","1","2"
294629,"2022-10-13","2022-10-14","2022-10-14","1","0"
291626,"2022-09-22","2022-09-22","2022-09-25","0","3"
256779,"2021-12-13","2021-12-13","2022-11-22","0","344"
295796,"2022-10-23","2022-10-23","2022-10-23","0","0"
260898,"2022-01-18","2022-01-18","2022-01-19","0","1"
283328,"2022-08-01","2022-08-01","2022-08-01","0","0"
278143,"2022-06-17","2022-06-18","2022-06-18","1","0"
268373,"2022-03-23","2022-03-24","2022-03-23","1","-1"
282564,"2022-07-25","2022-07-26","2022-07-26","1","0"
259273,"2022-01-04","2022-01-04","2022-01-04","0","0"
260334,"2022-01-14","2022-03-26","2022-07-26","71","122"
262260,"2022-02-01","2022-03-22","2022-04-13","49","22"
289401,"2022-09-04","2022-09-26","2022-09-10","22","-16"
288791,"2022-08-30","2022-09-08","2022-08-30","9","-9"
255267,"2021-12-01","2022-01-23","2021-12-01","53","-53"
266901,"2022-03-12","2022-03-12","2022-03-12","0","0"
295174,"2022-10-18","2022-10-18","2023-01-13","0","87"
265714,"2022-03-03","2022-03-03","2022-03-03","0","0"
272543,"2022-05-01","2022-05-01","2022-05-01","0","0"
267919,"2022-03-19","2022-03-19","2022-03-19","0","0"
291783,"2022-09-23","2022-09-30","2022-09-30","7","0"
268465,"2022-03-24","2022-03-24","2022-03-24","0","0"
291963,"2022-09-24","2022-09-24","2022-09-24","0","0"
261003,"2022-01-20","2022-01-20","2022-01-22","0","2"
272506,"2022-05-01","2022-05-01","2022-05-01","0","0"
282283,"2022-07-21","2022-07-21","2022-07-21","0","0"
270671,"2022-04-13","2022-05-02","2022-04-29","19","-3"
275050,"2022-05-25","2022-05-25","2022-05-25","0","0"
292815,"2022-10-01","2022-10-01","2022-10-02","0","1"
272291,"2022-04-28","2022-04-28","2022-04-28","0","0"
261753,"2022-01-27","2022-01-30","2022-03-07","3","36"
282595,"2022-07-25","2022-07-26","2022-07-25","1","-1"
265077,"2022-02-26","2022-02-26","2022-02-26","0","0"
283486,"2022-08-01","2022-08-01","2022-08-08","0","7"
255312,"2021-12-01","2021-12-01","2021-12-01","0","0"
272544,"2022-05-01","2022-05-01","2022-06-20","0","50"
277840,"2022-06-15","2022-10-03","2022-09-30","110","-3"
292426,"2022-09-28","2022-09-28","2022-09-28","0","0"
265879,"2022-03-04","2022-03-04","2022-03-04","0","0"
282033,"2022-07-19","2022-07-24","2022-07-28","5","4"
276783,"2022-06-06","2022-06-07","2022-06-06","1","-1"
278177,"2022-06-17","2022-06-17","2022-06-17","0","0"
291853,"2022-09-23","2022-09-23","2022-09-23","0","0"
290458,"2022-09-13","2022-09-23","2022-09-29","10","6"
292653,"2022-09-30","2022-09-30","2022-09-30","0","0"
259474,"2022-01-06","2022-01-21","2022-01-21","15","0"
292650,"2022-09-30","2022-09-30","2022-09-30","0","0"
263661,"2022-02-14","2022-02-15","2022-02-26","1","11"
292151,"2022-09-26","2022-09-26","2022-09-29","0","3"
266549,"2022-03-09","2022-03-10","2022-03-10","1","0"
292566,"2022-09-29","2022-09-29","2022-09-29","0","0"
284066,"2022-08-05","2022-08-05","2022-08-05","0","0"
282542,"2022-07-25","2022-07-25","2022-07-26","0","1"
280849,"2022-07-09","2022-07-18","2022-07-12","9","-6"
276932,"2022-06-07","2022-06-07","2022-06-07","0","0"
261004,"2022-01-20","2022-01-20","2022-06-01","0","132"
276788,"2022-06-06","2022-06-06","2022-06-22","0","16"
278366,"2022-06-19","2022-07-18","2022-07-15","29","-3"
269653,"2022-04-04","2022-04-04","2022-04-07","0","3"
271806,"2022-04-24","2022-04-24","2022-05-07","0","13"
274904,"2022-05-24","2022-05-24","2022-05-25","0","1"
269670,"2022-04-05","2022-04-05","2022-04-05","0","0"
263497,"2022-02-13","2022-02-13","2022-02-20","0","7"
272452,"2022-04-30","2022-05-03","2022-05-04","3","1"
261716,"2022-01-27","2022-01-27","2022-08-01","0","186"
261791,"2022-01-28","2022-02-13","2022-01-28","16","-16"
257938,"2021-12-23","2021-12-23","2021-12-23","0","0"
267109,"2022-03-13","2022-03-13","2022-03-13","0","0"
271488,"2022-04-21","2022-04-23","2022-04-27","2","4"
284530,"2022-08-09","2022-08-10","2022-09-29","1","50"
266251,"2022-03-07","2022-03-07","2022-03-07","0","0"
277109,"2022-06-08","2022-06-08","2022-06-09","0","1"
259429,"2022-01-06","2022-01-06","2022-01-06","0","0"
256432,"2021-12-09","2021-12-15","2021-12-10","6","-5"
287526,"2022-08-21","2022-08-22","2022-08-21","1","-1"
261412,"2022-01-24","2022-03-23","2022-01-24","58","-58"
288315,"2022-08-27","2022-08-27","2022-08-27","0","0"
268553,"2022-03-25","2022-03-25","2022-03-25","0","0"
258311,"2021-12-27","2021-12-27","2022-02-03","0","38"
286605,"2022-08-16","2022-08-16","2023-03-23","0","219"
293002,"2022-10-02","2022-10-05","2022-10-02","3","-3"
271169,"2022-04-18","2022-04-18","2022-04-18","0","0"
284492,"2022-08-09","2022-08-10","2022-08-09","1","-1"
262599,"2022-02-04","2022-02-04","2022-02-04","0","0"
283406,"2022-08-01","2022-08-01","2022-08-05","0","4"
273423,"2022-05-10","2022-05-11","2022-05-11","1","0"
282418,"2022-07-23","2022-07-23","2022-11-26","0","126"
295567,"2022-10-21","2022-10-21","2022-11-22","0","32"
275173,"2022-05-27","2022-05-27","2022-06-18","0","22"
259834,"2022-01-09","2022-01-14","2022-01-11","5","-3"
267855,"2022-03-18","2022-03-18","2022-11-24","0","251"
265970,"2022-03-05","2022-03-05","2022-03-05","0","0"
281714,"2022-07-16","2022-07-16","2022-07-18","0","2"
256921,"2021-12-14","2021-12-14","2021-12-14","0","0"
280946,"2022-07-09","2022-07-09","2022-07-09","0","0"
289118,"2022-09-02","2022-09-02","2022-09-04","0","2"
263483,"2022-02-13","2022-02-13","2022-02-13","0","0"
264131,"2022-02-18","2022-02-18","2022-02-24","0","6"
270018,"2022-04-08","2022-04-08","2022-04-12","0","4"
281753,"2022-07-16","2022-07-16","2022-07-16","0","0"
283854,"2022-08-04","2022-08-16","2022-08-26","12","10"
284063,"2022-08-05","2022-08-05","2022-08-05","0","0"
255359,"2021-12-02","2021-12-06","2021-12-02","4","-4"
270341,"2022-04-10","2022-04-18","2022-04-10","8","-8"
283809,"2022-08-04","2022-08-04","2022-08-04","0","0"
288426,"2022-08-28","2022-08-28","2022-08-28","0","0"
262973,"2022-02-07","2022-02-07","2022-02-09","0","2"
264400,"2022-02-21","2022-02-21","2022-02-25","0","4"
255275,"2021-12-01","2022-03-03","2021-12-01","92","-92"
280233,"2022-07-04","2022-07-04","2022-07-04","0","0"
257729,"2021-12-22","2022-01-23","2022-01-23","32","0"
270602,"2022-04-12","2022-04-12","2022-04-12","0","0"
281321,"2022-07-12","2022-07-13","2022-07-12","1","-1"
282937,"2022-07-29","2022-07-30","2022-07-29","1","-1"
276998,"2022-06-08","2022-06-08","2022-06-08","0","0"
261522,"2022-01-25","2022-01-25","2022-01-27","0","2"
295497,"2022-10-20","2022-10-20","2022-10-20","0","0"
282995,"2022-07-29","2022-08-04","2022-08-04","6","0"
276238,"2022-06-02","2022-06-03","2022-06-03","1","0"
271595,"2022-04-22","2022-04-22","2022-04-22","0","0"
288579,"2022-08-29","2022-08-30","2022-08-29","1","-1"
291873,"2022-09-24","2022-09-30","2022-09-24","6","-6"
295863,"2022-10-23","2022-10-23","2022-10-23","0","0"
291401,"2022-09-20","2022-09-20","2022-09-20","0","0"
273846,"2022-05-13","2022-05-16","2022-05-16","3","0"
261721,"2022-01-27","2022-01-29","2022-01-27","2","-2"
271035,"2022-04-17","2022-04-17","2022-04-17","0","0"
268600,"2022-03-26","2022-03-26","2022-03-26","0","0"
260549,"2022-01-15","2022-01-15","2022-01-15","0","0"
274564,"2022-05-20","2022-05-20","2022-05-23","0","3"
261039,"2022-01-20","2022-01-20","2022-01-20","0","0"
279228,"2022-06-25","2022-07-02","2022-07-18","7","16"
277544,"2022-06-12","2022-06-12","2022-06-12","0","0"
269457,"2022-04-03","2022-04-03","2022-04-09","0","6"
283852,"2022-08-04","2022-08-04","2022-11-23","0","111"
272859,"2022-05-04","2022-06-25","2022-05-04","52","-52"
271856,"2022-04-25","2022-04-25","2022-05-31","0","36"
273214,"2022-05-08","2022-05-12","2022-05-08","4","-4"
269959,"2022-04-07","2022-05-22","2022-05-26","45","4"
269978,"2022-04-07","2022-04-07","2022-04-07","0","0"
291823,"2022-09-23","2022-09-25","2022-09-30","2","5"
260774,"2022-01-17","2022-01-17","2022-02-15","0","29"
282462,"2022-07-24","2022-07-24","2022-07-24","0","0"
261658,"2022-01-26","2022-01-27","2022-01-26","1","-1"
269421,"2022-04-02","2022-07-12","2023-05-19","101","311"
274589,"2022-05-20","2022-05-25","2022-05-20","5","-5"
260217,"2022-01-13","2022-01-13","2022-01-13","0","0"
291728,"2022-09-22","2022-09-22","2022-09-22","0","0"
273117,"2022-05-07","2022-05-09","2022-05-07","2","-2"
265130,"2022-02-26","2022-02-26","2022-02-26","0","0"
263392,"2022-02-11","2022-02-11","2022-02-11","0","0"
259524,"2022-01-06","2022-01-06","2022-01-26","0","20"
275757,"2022-06-01","2022-06-23","2022-06-01","22","-22"
282608,"2022-07-25","2022-07-25","2022-07-25","0","0"
255259,"2021-12-01","2022-01-12","2021-12-01","42","-42"
292538,"2022-09-29","2022-09-29","2022-09-29","0","0"
289169,"2022-09-02","2022-09-02","2023-01-19","0","139"
257651,"2021-12-21","2022-05-26","2021-12-21","156","-156"
281966,"2022-07-18","2022-07-18","2022-07-21","0","3"
270700,"2022-04-13","2022-04-13","2022-04-13","0","0"
282911,"2022-07-28","2022-07-28","2022-07-28","0","0"
289769,"2022-09-07","2022-09-21","2022-09-21","14","0"
282532,"2022-07-25","2022-07-25","2022-10-24","0","91"
296709,"2022-10-29","2022-10-29","2022-10-30","0","1"
258980,"2022-01-02","2022-01-02","2022-01-08","0","6"
273628,"2022-05-12","2022-05-15","2022-05-12","3","-3"
267662,"2022-03-17","2022-03-17","2022-03-17","0","0"
261212,"2022-01-22","2022-01-22","2022-01-22","0","0"
263529,"2022-02-13","2022-02-13","2022-03-12","0","27"
259860,"2022-01-09","2022-01-09","2022-01-10","0","1"
258044,"2021-12-24","2021-12-24","2022-01-17","0","24"
282779,"2022-07-27","2022-07-27","2022-07-27","0","0"
285670,"2022-08-15","2022-08-15","2022-08-20","0","5"
260920,"2022-01-19","2022-01-19","2022-01-19","0","0"
279837,"2022-06-30","2022-06-30","2022-06-30","0","0"
263120,"2022-02-08","2022-02-08","2022-02-08","0","0"
286739,"2022-08-17","2022-08-20","2022-11-25","3","97"
273164,"2022-05-08","2022-05-08","2022-05-08","0","0"
261817,"2022-01-28","2022-01-30","2022-01-28","2","-2"
274780,"2022-05-23","2022-07-10","2022-05-23","48","-48"
266886,"2022-03-11","2022-03-16","2022-03-11","5","-5"
275113,"2022-05-26","2022-05-27","2022-05-26","1","-1"
267116,"2022-03-13","2022-03-13","2022-03-13","0","0"
266014,"2022-03-06","2022-03-07","2022-12-01","1","269"
266642,"2022-03-10","2022-03-10","2022-03-10","0","0"
259054,"2022-01-03","2022-01-31","2022-01-27","28","-4"
265483,"2022-03-01","2022-03-01","2022-03-01","0","0"
267286,"2022-03-14","2022-03-21","2022-03-20","7","-1"
282275,"2022-07-21","2022-07-27","2022-07-27","6","0"
268393,"2022-03-23","2022-03-31","2022-03-31","8","0"
294674,"2022-10-14","2022-10-14","2022-10-18","0","4"
267195,"2022-03-14","2022-03-25","2022-03-25","11","0"
281993,"2022-07-18","2022-07-21","2022-07-18","3","-3"
284438,"2022-08-08","2022-08-08","2022-08-10","0","2"
265005,"2022-02-25","2022-02-25","2022-04-07","0","41"
292075,"2022-09-26","2022-09-26","2022-11-29","0","64"
261325,"2022-01-23","2022-01-23","2022-03-17","0","53"
294273,"2022-10-11","2022-10-11","2022-10-11","0","0"
294009,"2022-10-10","2022-10-10","2022-10-10","0","0"
275215,"2022-05-27","2022-05-29","2022-06-02","2","4"
258989,"2022-01-02","2022-01-02","2023-03-07","0","429"
261183,"2022-01-21","2022-01-21","2022-01-21","0","0"
274278,"2022-05-18","2022-05-19","2022-05-30","1","11"
255257,"2021-12-01","2021-12-02","2021-12-01","1","-1"
278461,"2022-06-19","2022-06-19","2022-11-23","0","157"
284067,"2022-08-05","2022-08-05","2022-08-05","0","0"
268516,"2022-03-24","2022-03-24","2022-03-30","0","6"
282949,"2022-07-29","2022-08-02","2022-07-29","4","-4"
287975,"2022-08-25","2022-08-25","2022-09-01","0","7"
264684,"2022-02-23","2022-02-23","2022-02-23","0","0"
259767,"2022-01-09","2022-01-09","2022-01-09","0","0"
261158,"2022-01-21","2022-01-23","2022-01-21","2","-2"
274273,"2022-05-17","2022-05-19","2022-05-17","2","-2"
266456,"2022-03-08","2022-07-26","2022-07-26","140","0"
291512,"2022-09-21","2022-09-21","2022-11-21","0","61"
256753,"2021-12-13","2022-03-31","2022-03-29","108","-2"
290988,"2022-09-16","2022-09-16","2022-09-27","0","11"
275389,"2022-05-30","2022-05-30","2022-05-30","0","0"
295817,"2022-10-23","2022-10-23","2022-10-26","0","3"
269012,"2022-03-30","2022-04-01","2022-03-30","2","-2"
